congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
112,Senate,192,2011-11-01,1,192,41,57,0.448,0.894,-0.178,0.252,-39.05,HR2112,Amendment Rejected,To eliminate funding for the Small Community Air Service Development Program.,On the Amendment,
112,Senate,193,2011-11-01,1,193,39,60,0.401,0.675,-0.74,0.819,-12.088,HR2112,Motion to Recommit Rejected,"An act making consolidated appropriations for the Departments of Agriculture, Commerce, Justice, Transportation, and Housing and Urban Development, and related programs for the fiscal year ending September 30, 2012, and for other purposes.",On the Motion to Recommit,
112,Senate,194,2011-11-01,1,194,70,30,0.452,0.452,0.7,-0.76,-14.903,HR2112,Bill Passed,"An act making consolidated appropriations for the Departments of Agriculture, Commerce, Justice, Transportation, and Housing and Urban Development, and related programs for the fiscal year ending September 30, 2012, and for other purposes.",On Passage of the Bill,
112,Senate,195,2011-11-03,1,195,52,49,-0.076,0.016,0.701,-0.503,-4.545,S1769,Motion to Proceed Rejected,A bill to put workers back on the job while rebuilding and modernizing America.,On the Motion to Proceed,
112,Senate,196,2011-11-03,1,196,47,54,0.016,0.027,-0.715,-0.353,-3.417,S1786,Motion to Proceed Rejected,"A bill to facilitate job creation by reducing regulatory uncertainty, providing for rational evaluation of regulations, providing flexibilities to States and localities, providing for infrastructure spending, and for other purposes.",On the Motion to Proceed,
112,Senate,197,2011-11-03,1,197,97,0,0.0,0.0,0.0,0.0,0.0,PN261,Nomination Confirmed,"Scott Wesley Skavdahl, of Wyoming, to be United States District Judge for the District of Wyoming",On the Nomination,
112,Senate,198,2011-11-07,1,198,94,1,0.0,0.0,0.0,0.0,0.0,HR674,Cloture on the Motion to Proceed Agreed to,"To amend the Internal Revenue Code of 1986 to repeal the imposition of 3 percent withholding on certain payments made to vendors by government entities, to modify the calculation of modified adjusted gross income for purposes of determining eligibility for certain healthcare-related programs, and for other purposes.",On Cloture on the Motion to Proceed,
112,Senate,199,2011-11-08,1,199,100,0,0.0,0.0,0.0,0.0,0.0,PN856,Nomination Confirmed,"Evan Jonathan Wallach, of New York, to be United States Circuit Judge for the Federal Circuit",On the Nomination,
112,Senate,200,2011-11-10,1,200,46,53,0.03,-0.068,-0.649,0.771,-0.256,SJRES6,Motion to Proceed Rejected,A joint resolution disapproving the rule submitted by the Federal Communications Commission with respect to regulating the Internet and broadband industry practices.,On the Motion to Proceed,
112,Senate,201,2011-11-10,1,201,41,57,-0.026,0.355,-0.55,-1.222,-6.83,SJRES27,Motion to Proceed Rejected,A joint resolution disapproving a rule submitted by the Environmental Protection Agency relating to the mitigation by States of cross-border air pollution under the Clean Air Act.,On the Motion to Proceed,
112,Senate,202,2011-11-10,1,202,40,57,0.205,-0.37,-0.742,-0.122,-1.855,HR674,Amendment Rejected,To provide American jobs through economic growth.,On the Amendment,
112,Senate,203,2011-11-10,1,203,94,1,0.0,0.0,0.0,0.0,0.0,HR674,Amendment Agreed to,"To amend the Internal Revenue Code of 1986 to permit a 100 percent levy for payments to Federal vendors relating to property, to require a study on how to reduce the amount of Federal taxes owed but not paid by Federal contractors, and to make certain improvements in the laws relating to the employment and training of veterans.",On the Amendment,
112,Senate,204,2011-11-10,1,204,96,0,0.0,0.0,0.0,0.0,0.0,HR674,Bill Passed,"To amend the Internal Revenue Code of 1986 to repeal the imposition of 3 percent withholding on certain payments made to vendors by government entities, to modify the calculation of modified adjusted gross income for purposes of determining eligibility for certain healthcare-related programs, and for other purposes.",On Passage of the Bill,
112,Senate,205,2011-11-10,1,205,81,14,0.531,-0.024,1.272,-0.173,-16.783,HR2354,Cloture Motion Agreed to,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2012, and for other purposes.",On the Cloture Motion,
112,Senate,206,2011-11-15,1,206,88,8,0.415,0.91,1.153,1.799,-15.925,PN398,Nomination Confirmed,"Sharon L. Gleason, of Alaska, to be United States District Judge for the District of Alaska",On the Nomination,
112,Senate,207,2011-11-15,1,207,90,6,0.444,0.508,0.405,1.081,-10.116,PN469,Nomination Confirmed,"Yvonne Gonzalez Rogers, of California, to be United States District Judge for the Northern District of California",On the Nomination,
112,Senate,208,2011-11-17,1,208,70,30,0.501,0.668,0.997,-1.091,-20.837,HR2112,Conference Report Agreed to,"An act making consolidated appropriations for the Departments of Agriculture, Commerce, Justice, Transportation, and Housing and Urban Development, and related programs for the fiscal year ending September 30, 2012, and for other purposes.",On the Conference Report,
112,Senate,209,2011-11-28,1,209,89,0,0.0,0.0,0.0,0.0,0.0,PN465,Nomination Confirmed,"Christopher Droney, of Connecticut, to be United States Circuit Judge for the Second Circuit",On the Nomination,
112,Senate,210,2011-11-29,1,210,39,60,-0.25,0.167,0.169,0.251,-33.121,S1867,Amendment Rejected,To revise the provisions relating to detainee matters.,On the Amendment,
112,Senate,211,2011-11-29,1,211,30,67,-0.176,-0.533,0.094,0.179,-45.226,S1867,Amendment Rejected,To repeal the Authorization for the Use of Military Force Against Iraq Resolution of 2002.,On the Amendment,
112,Senate,212,2011-11-30,1,212,88,12,0.703,0.661,0.235,-0.163,-23.757,S1867,Cloture Motion Agreed to,"An original bill to authorize appropriations for fiscal year 2012 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",On the Cloture Motion,
112,Senate,213,2011-12-01,1,213,45,55,-0.356,0.653,0.237,0.436,-29.672,S1867,Amendment Rejected,To clarify the applicability of requirements for military custody with respect to detainees.,On the Amendment,
112,Senate,214,2011-12-01,1,214,45,55,-0.168,0.17,0.124,0.196,-41.504,S1867,Amendment Rejected,To limit the authority of the Armed Forces to detain citizens of the United States under section 1031.,On the Amendment,
112,Senate,215,2011-12-01,1,215,99,1,0.0,0.0,0.0,0.0,0.0,S1867,Amendment Agreed to,Of a perfecting nature.,On the Amendment,
112,Senate,216,2011-12-01,1,216,100,0,0.0,0.0,0.0,0.0,0.0,S1867,Amendment Agreed to,"To require the imposition of sanctions with respect to the financial sector of Iran, including the Central Bank of Iran.",On the Amendment,
112,Senate,217,2011-12-01,1,217,41,59,-0.289,0.907,-0.272,-0.628,-22.748,S1867,Amendment Rejected,To clarify the disposition under the law of war of persons detained by the Armed Forces of the United States pursuant to the Authorization for Use of Military Force.,On the Amendment,
112,Senate,218,2011-12-01,1,218,93,7,1.0,-0.026,0.684,-2.37,-14.898,S1867,Bill Passed,"An original bill to authorize appropriations for fiscal year 2012 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",On Passage of the Bill,
112,Senate,219,2011-12-01,1,219,52,49,0.044,-0.999,0.266,0.065,-15.238,S1917,Motion to Proceed Rejected,"A bill to create jobs by providing payroll tax relief for middle class families and businesses, and for other purposes.",On the Motion to Proceed,
112,Senate,220,2011-12-01,1,220,20,79,0.251,0.968,-0.111,-0.177,-41.083,S1931,Motion to Proceed Rejected,"A bill to provide civilian payroll tax relief, to reduce the Federal budget deficit, and for other purposes.",On the Motion to Proceed,
112,Senate,221,2011-12-05,1,221,90,0,0.0,0.0,0.0,0.0,0.0,PN470,Nomination Confirmed,"Edgardo Ramos, of Connecticut, to be United States District Judge for the Southern District of New York",On the Nomination,
112,Senate,222,2011-12-06,1,222,55,45,0.238,0.607,0.872,-0.912,-3.664,PN5,Cloture Motion Rejected,"Caitlin Joan Halligan, of New York, to be United States Circuit Judge for the District of Columbia Circuit",On the Cloture Motion,
112,Senate,223,2011-12-08,1,223,54,45,0.183,0.207,0.689,-0.707,-1.654,PN784,Cloture Motion Rejected,"Richard Cordray, of Ohio, to be Director, Bureau of Consumer Financial Protection for a term of five years",On the Cloture Motion,
112,Senate,224,2011-12-08,1,224,51,48,0.054,-0.999,0.278,0.048,-12.912,S1944,Motion to Proceed Rejected,"A bill to create jobs by providing payroll tax relief for middle class families and businesses, and for other purposes.",On the Motion to Proceed,
112,Senate,225,2011-12-08,1,225,22,77,0.262,0.965,-0.113,-0.151,-43.236,S1931,Motion to Proceed Rejected,"A bill to provide civilian payroll tax relief, to reduce the Federal budget deficit, and for other purposes.",On the Motion to Proceed,
112,Senate,226,2011-12-12,1,226,71,16,0.13,0.968,0.236,0.482,-19.292,PN113,Cloture Motion Agreed to,"Norman L. Eisen, of the District of Columbia, to be Ambassador to the Czech Republic (Recess Appointment)",On the Cloture Motion,
112,Senate,227,2011-12-12,1,227,50,37,0.179,-0.974,0.384,0.309,-8.448,PN267,Cloture Motion Rejected,"Mari Carmen Aponte, of the District of Columbia, to be Ambassador to the Republic of El Salvador",On the Cloture Motion,
112,Senate,228,2011-12-14,1,228,21,80,0.327,0.945,0.071,-0.393,-43.555,SJRES24,Joint Resolution Defeated,Joint resolution proposing a balanced budget amendment to the Constitution of the United States.,On the Joint Resolution,
112,Senate,229,2011-12-14,1,229,47,54,0.006,-0.174,-0.646,0.784,-0.258,SJRES10,Joint Resolution Defeated,Joint resolution proposing a balanced budget amendment to the Constitution of the United States.,On the Joint Resolution,
112,Senate,230,2011-12-15,1,230,86,13,0.825,-0.322,0.127,-0.23,-30.884,HR1540,Conference Report Agreed to,"To authorize appropriations for fiscal year 2012 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",On the Conference Report,
112,Senate,231,2011-12-15,1,231,96,3,0.949,-0.066,1.59,0.882,-7.717,PN555,Nomination Confirmed,"Morgan Christen, of Alaska, to be United States Circuit Judge for the Ninth Circuit",On the Nomination,
112,Senate,232,2011-12-17,1,232,90,10,0.292,0.956,0.065,0.309,-30.971,HR3630,Amendment Agreed to,In the nature of a substitute.,On the Amendment,
112,Senate,233,2011-12-17,1,233,72,27,0.34,-0.202,0.262,-0.43,-23.43,HR3672,Bill Passed,"A bill making appropriations for disaster relief requirements for the fiscal year ending September 30, 2012, and for other purposes.",On Passage of the Bill,
112,Senate,234,2011-12-17,1,234,43,56,0.094,0.455,-0.269,-0.106,-11.884,HCONRES94,Concurrent Resolution Rejected,A concurrent resolution directing the Clerk of the House of Representatives to make corrections in the enrollment of H.R. 3672.,On the Concurrent Resolution,
112,Senate,235,2011-12-17,1,235,67,32,0.389,0.197,0.179,-0.261,-30.583,HR2055,Conference Report Agreed to,"A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2012, and for other purposes.",On the Conference Report,
112,Senate,236,2012-01-23,2,1,75,16,0.588,-0.508,1.013,0.917,-15.14,PN468,Nomination Confirmed,"John M. Gerrard, of Nebraska, to be United States District Judge for the District of Nebraska",On the Nomination,
112,Senate,237,2012-01-26,2,2,44,53,-0.098,0.629,-0.699,-0.537,-4.012,HJRES98,Motion to Proceed Rejected,"A joint resolution relating to the disapproval of the President's exercise of authority to increase the debt limit, as submitted under section 3101A of title 31, United States Code, on January 12, 2012.",On the Motion to Proceed,
112,Senate,238,2012-01-30,2,3,93,2,0.0,0.0,0.0,0.0,0.0,S2038,Cloture on the Motion to Proceed Agreed to,"An original bill to prohibit Members of Congress and employees of Congress from using nonpublic information derived from their official positions for personal benefit, and for other purposes.",On Cloture on the Motion to Proceed,
112,Senate,239,2012-02-02,2,4,37,61,0.405,-0.887,-0.138,-0.145,-42.838,S2038,Amendment Rejected,"To require Members of Congress to certify that they are not trading using material, non-public information.",On the Amendment,
112,Senate,240,2012-02-02,2,5,48,51,0.105,-0.994,-0.135,-0.043,-41.583,S2038,Amendment Rejected,"To prohibit executive branch appointees or staff holding positions that give them oversight, rule-making, loan or grant-making abilities over industries or companies in which they or their spouse have a significant financial interest.",On the Amendment,
112,Senate,241,2012-02-02,2,6,81,18,0.224,0.939,0.133,0.278,-30.806,S2038,Amendment Agreed to,To extend the STOCK Act to ensure that the reporting requirements set forth in the STOCK Act apply to the executive branch and independent agencies.,On the Amendment,
112,Senate,242,2012-02-02,2,7,58,41,-0.139,0.191,-1.102,1.051,-24.53,S2038,Amendment Agreed to,To extend the STOCK Act to ensure that the reporting requirements set forth in the STOCK Act apply to the executive branch and independent agencies.,On the Amendment,
112,Senate,243,2012-02-02,2,8,40,59,0.028,-1.0,-0.121,0.092,-44.093,S2038,Amendment Rejected,To prohibit earmarks.,On the Amendment,
112,Senate,244,2012-02-02,2,9,26,73,-0.24,-0.971,-0.035,0.235,-54.044,S2038,Amendment Rejected,To prohibit unauthorized earmarks.,On the Amendment,
112,Senate,245,2012-02-02,2,10,60,39,-0.199,-0.113,-1.272,-0.251,-25.769,S2038,Amendment Rejected,To prevent the creation of duplicative and overlapping Federal programs.,On the Amendment,
112,Senate,246,2012-02-02,2,11,24,75,0.229,-0.974,-0.155,0.185,-33.617,S2038,Amendment Rejected,To express the sense of the Senate that the Senate should pass a joint resolution proposing an amendment to the Constitution that limits the number of terms a Member of Congress may serve.,On the Amendment,
112,Senate,247,2012-02-02,2,12,60,39,-0.134,-0.991,-0.032,-0.034,-66.126,S2038,Amendment Agreed to,To require disclosure of political intelligence activities under Lobbying Disclosure Act of 1995.,On the Amendment,
112,Senate,248,2012-02-02,2,13,26,73,-0.006,1.0,0.086,-0.162,-50.399,S2038,Amendment Rejected,To prohibit financial conflicts of interest by Senators and staff.,On the Amendment,
112,Senate,249,2012-02-02,2,14,97,3,0.858,-0.508,0.238,0.046,-13.797,S2038,Bill Passed,"An original bill to prohibit Members of Congress and employees of Congress from using nonpublic information derived from their official positions for personal benefit, and for other purposes.",On Passage of the Bill,
112,Senate,250,2012-02-06,2,15,75,20,-0.552,-0.643,-0.14,0.091,-39.85,HR658,Conference Report Agreed to,"A bill to amend title 49, United States Code, to authorize appropriations for the Federal Aviation Administration for fiscal years 2011 through 2014, to streamline programs, create efficiencies, reduce waste, and improve aviation safety and capacity, to provide stable funding for the national aviation system, and for other purposes.",On the Conference Report,
112,Senate,251,2012-02-09,2,16,91,6,0.654,0.09,0.55,1.191,-8.255,PN524,Nomination Confirmed,"Cathy Ann Bencivengo, of California, to be United States District Judge for the Southern District of California",On the Nomination,
112,Senate,252,2012-02-09,2,17,85,11,0.676,0.667,0.175,0.002,-27.477,S1813,Cloture on the Motion to Proceed Agreed to,"A bill to reauthorize Federal-aid highway and highway safety construction programs, and for other purposes.",On Cloture on the Motion to Proceed,
112,Senate,253,2012-02-13,2,18,89,5,0.79,-0.604,1.459,0.344,-10.181,PN864,Cloture Motion Agreed to,"Adalberto Jose Jordan, of Florida, to be United States Circuit Judge for the Eleventh Circuit",On the Cloture Motion,
112,Senate,254,2012-02-15,2,19,95,5,0.326,0.945,0.178,0.502,-12.952,PN864,Nomination Confirmed,"Adalberto Jose Jordan, of Florida, to be United States Circuit Judge for the Eleventh Circuit",On the Nomination,
112,Senate,255,2012-02-17,2,20,54,42,0.152,0.988,1.225,-0.219,-8.11,S1813,Cloture Motion Rejected,Of a perfecting nature.,On the Cloture Motion,
112,Senate,256,2012-02-17,2,21,63,34,-0.028,1.0,0.871,1.385,-16.102,PN632,Nomination Confirmed,"Jesse M. Furman, of New York, to be United States District Judge for the Southern District of New York",On the Nomination,
112,Senate,257,2012-02-17,2,22,61,36,0.427,-0.824,0.139,0.148,-39.281,HR3630,Conference Report Agreed to,"A bill to extend the payroll tax holiday, unemployment compensation, Medicare physician payment, provide for the consideration of the Keystone XL pipeline, and for other purposes.",On the Conference Report,
112,Senate,258,2012-02-27,2,23,87,2,0.0,0.0,0.0,0.0,0.0,PN631,Nomination Confirmed,"Margo Kitsy Brodie, of New York, to be United States District Judge for the Eastern District of New York",On the Nomination,
112,Senate,259,2012-03-01,2,24,52,48,0.1,-0.67,0.695,0.801,-7.687,S1813,Motion to Table Agreed to,To amend the Patient Protection and Affordable Care Act to protect rights of conscience with regard to requirements for coverage of specific items and services.,On the Motion to Table,
112,Senate,260,2012-03-06,2,25,52,44,0.13,-0.992,1.178,0.411,-8.432,S1813,Cloture Motion Rejected,Of a perfecting nature.,On the Cloture Motion,
112,Senate,261,2012-03-06,2,26,96,2,0.0,0.0,0.0,0.0,0.0,PN634,Nomination Confirmed,"Mary Elizabeth Phillips, of Missouri, to be United States District Judge for the Western District of Missouri",On the Nomination,
112,Senate,262,2012-03-06,2,27,94,4,0.658,-0.753,0.211,-0.2,-13.802,PN736,Nomination Confirmed,"Thomas Owen Rice, of Washington, to be United States District Judge for the Eastern District of Washington",On the Nomination,
112,Senate,263,2012-03-08,2,28,44,54,0.32,-0.911,-0.413,-0.633,-10.176,S1813,Amendment Rejected,To provide for an extension of the Draft Proposed Outer Continental Shelf Oil and Gas Leasing Program 2010-2015.,On the Amendment,
112,Senate,264,2012-03-08,2,29,82,16,0.83,0.081,0.136,-0.359,-36.374,S1813,Amendment Agreed to,"To reauthorize for 1 year the Secure Rural Schools and Community Self-Determination Act of 2000 and to provide full funding for the Payments in Lieu of Taxes program for 1 year, and for other purposes.",On the Amendment,
112,Senate,265,2012-03-08,2,30,52,47,-0.069,-0.172,-1.28,-1.096,-18.659,S1813,Amendment Rejected,"To provide additional time for the Administrator of the Environmental Protection Agency to issue achievable standards for industrial, commercial, and institutional boilers, process heaters, and incinerators.",On the Amendment,
112,Senate,266,2012-03-08,2,31,52,46,-0.147,-0.059,-1.091,0.074,-15.108,S1813,Amendment Rejected,To prevent the creation of duplicative and overlapping Federal programs.,On the Amendment,
112,Senate,267,2012-03-08,2,32,76,22,0.354,-0.287,0.929,-1.715,-20.926,S1813,Amendment Agreed to,"To provide for the restoration of the natural resources, ecosystems, fisheries, marine and wildlife habitats, beaches, and coastal wetlands of Gulf Coast States and to provide funding for the Land and Water Conservation Fund.",On the Amendment,
112,Senate,268,2012-03-08,2,33,33,65,-0.063,-0.998,0.19,0.209,-34.494,S1813,Amendment Rejected,"To ensure the expeditious processing of Keystone XL permit applications consistent with current law, prohibit the export of crude oil produced in Canada and transported by the Keystone XL pipeline and related facilities unless the prohibition is waived by the President, and require the use of United States iron, steel, and manufactured goods in the construction of the Keystone XL pipeline and related facilities with certain exceptions.",On the Amendment,
112,Senate,269,2012-03-08,2,34,56,43,0.012,-0.857,-0.673,-0.818,-16.323,S1813,Amendment Rejected,To approve the Keystone XL pipeline project and provide for environmental protection and government oversight.,On the Amendment,
112,Senate,270,2012-03-08,2,35,66,31,0.368,0.144,0.207,-0.317,-25.652,S1813,Motion Agreed to,"A bill to reauthorize Federal-aid highway and highway safety construction programs, and for other purposes.",On the Motion,
112,Senate,271,2012-03-13,2,36,30,67,0.217,-0.567,-1.074,1.433,-20.892,S1813,Amendment Rejected,To return to the individual States maximum discretionary authority and fiscal responsibility for all elements of the national surface transportation systems that are not within the direct purview of the Federal Government.,On the Amendment,
112,Senate,272,2012-03-13,2,37,50,47,0.397,0.918,0.177,-0.29,-35.766,S1813,Amendment Agreed to,To remove privatized highways from consideration in apportioning highway funding among States.,On the Amendment,
112,Senate,273,2012-03-13,2,38,41,57,-0.274,0.962,-0.262,-0.519,-22.864,S1813,Amendment Rejected,Of a perfecting nature.,On the Amendment,
112,Senate,274,2012-03-13,2,39,49,49,-0.159,-0.398,0.725,-0.427,-7.83,S1813,Amendment Rejected,To prevent a tax increase on American businesses and to provide certainty to job creators by extending certain expiring tax credits relating to energy.,On the Amendment,
112,Senate,275,2012-03-13,2,40,26,72,0.267,-0.953,-1.125,0.894,-22.47,S1813,Amendment Rejected,To amend the Internal Revenue Code of 1986 to terminate certain energy tax subsidies and lower the corporate income tax rate.,On the Amendment,
112,Senate,276,2012-03-13,2,41,51,47,0.098,-0.995,0.133,0.04,-39.362,S1813,Amendment Rejected,"To amend the Internal Revenue Code of 1986 to modify certain tax credits relating to energy, and for other purposes.",On the Amendment,
112,Senate,277,2012-03-13,2,42,28,70,0.231,-0.395,-0.096,0.276,-42.649,S1813,Amendment Rejected,To modify the apportionment formula to ensure that the percentage of apportioned funds received by a State is the same as the percentage of total gas taxes paid by the State.,On the Amendment,
112,Senate,278,2012-03-13,2,43,30,68,-0.111,-0.992,-0.342,0.868,-22.564,S1813,Amendment Rejected,To free States to spend gas taxes on their transportation priorities.,On the Amendment,
112,Senate,279,2012-03-13,2,44,40,58,0.199,0.056,-1.165,-0.543,-8.231,S1813,Motion Rejected,"To lower the FY13 discretionary budget authority cap as set in the Balanced Budget and Emergency Deficit Control Act of 1985 by $11,000,000,000 in order to offset the general fund transfers to the Highway Trust Fund.",On the Motion,
112,Senate,280,2012-03-13,2,45,12,86,-0.262,-0.901,-0.024,0.503,-31.514,S1813,Amendment Rejected,To allow States to permit nonhighway uses in rest areas along any highway.,On the Amendment,
112,Senate,281,2012-03-14,2,46,76,20,0.062,-0.998,0.134,-0.333,-31.766,S1813,Amendment Agreed to,"To express the sense of the Senate that Federal agencies should ensure that all applicable environmental reviews, approvals, licensing, and permit requirements under Federal law are completed on an expeditious basis after a disaster or emergency.",On the Amendment,
112,Senate,282,2012-03-14,2,47,42,54,0.253,-0.966,-0.492,-0.449,-5.415,S1813,Motion Rejected,To permit emergency exemptions from compliance with certain laws for highway construction projects.,On the Motion,
112,Senate,283,2012-03-14,2,48,75,22,0.337,-0.303,0.795,-1.527,-18.813,S1813,Bill Passed,"A bill to reauthorize Federal-aid highway and highway safety construction programs, and for other purposes.",On Passage of the Bill,
112,Senate,284,2012-03-15,2,49,96,2,0.0,0.0,0.0,0.0,0.0,PN566,Nomination Confirmed,"Gina Marie Groh, of West Virginia, to be United States District Judge for the Northern District of West Virginia",On the Nomination,
112,Senate,285,2012-03-15,2,50,92,6,0.803,-0.59,1.35,0.884,-11.595,PN786,Nomination Confirmed,"Michael Walter Fitzgerald, of California, to be United States District Judge for the Central District of California",On the Nomination,
112,Senate,286,2012-03-20,2,51,54,45,0.195,0.291,0.665,-0.813,-2.053,HR3606,Cloture Motion Rejected,In the nature of a substitute.,On the Cloture Motion,
112,Senate,287,2012-03-20,2,52,55,44,0.123,-0.978,0.237,0.025,-16.571,HR3606,Cloture Motion Rejected,To reauthorize the Export-Import Bank of the United States.,On the Cloture Motion,
112,Senate,288,2012-03-21,2,53,76,22,-0.335,-0.053,-1.209,0.283,-28.085,HR3606,Cloture Motion Agreed to,A bill to increase American job creation and economic growth by improving access to the public capital markets for emerging growth companies.,On the Cloture Motion,
112,Senate,289,2012-03-22,2,54,64,35,0.254,-0.339,0.204,-0.094,-22.902,HR3606,Amendment Agreed to,"To amend the securities laws to provide for registration exemptions for certain crowdfunded securities, and for other purposes.",On the Amendment,
112,Senate,290,2012-03-22,2,55,74,26,-0.327,-0.271,-0.901,0.527,-27.726,HR3606,Bill Passed,A bill to increase American job creation and economic growth by improving access to the public capital markets for emerging growth companies.,On Passage of the Bill,
112,Senate,291,2012-03-22,2,56,97,3,0.653,-0.758,0.193,-0.255,-14.945,S2038,Cloture Motion Agreed to,"An original bill to prohibit Members of Congress and employees of Congress from using nonpublic information derived from their official positions for personal benefit, and for other purposes.",On the Cloture Motion,
112,Senate,292,2012-03-22,2,57,97,2,0.0,0.0,0.0,0.0,0.0,PN735,Nomination Confirmed,"David Nuffer, of Utah, to be United States District Judge for the District of Utah",On the Nomination,
112,Senate,293,2012-03-22,2,58,97,2,0.0,0.0,0.0,0.0,0.0,PN857,Nomination Confirmed,"Ronnie Abrams, of New York, to be United States District Judge for the Southern District of New York",On the Nomination,
112,Senate,294,2012-03-26,2,59,92,4,0.949,-0.315,0.258,0.524,-16.788,S2204,Cloture Motion Agreed to,A bill to eliminate unnecessary tax subsidies and promote renewable energy and energy conservation.,On the Cloture Motion,
112,Senate,295,2012-03-27,2,60,51,46,0.11,-0.994,0.164,0.058,-31.801,S1789,Cloture Motion Rejected,"A bill to improve, sustain, and transform the United States Postal Service.",On the Cloture Motion,
112,Senate,296,2012-03-28,2,61,60,39,0.116,0.975,0.298,0.146,-14.313,PN865,Nomination Confirmed,"Miranda Du, of Nevada, to be United States District Judge for the District of Nevada",On the Nomination,
112,Senate,297,2012-03-28,2,62,97,1,0.0,0.0,0.0,0.0,0.0,PN633,Nomination Confirmed,"Susie Morgan, of Louisiana, to be United States District Judge for the Eastern District of Louisiana",On the Nomination,
112,Senate,298,2012-03-29,2,63,52,47,0.151,-0.627,0.467,0.738,-10.839,S2204,Cloture Motion Rejected,A bill to eliminate unnecessary tax subsidies and promote renewable energy and energy conservation.,On the Cloture Motion,
112,Senate,299,2012-04-16,2,64,92,3,0.921,-0.011,1.528,1.112,-7.363,PN919,Nomination Confirmed,"Stephanie Dawn Thacker, of West Virginia, to be United States Circuit Judge for the Fourth Circuit",On the Nomination,
112,Senate,300,2012-04-16,2,65,52,45,0.102,-0.957,0.973,0.406,-6.037,S2230,Cloture on the Motion to Proceed Rejected,A bill to reduce the deficit by imposing a minimum effective tax rate for high-income taxpayers.,On Cloture on the Motion to Proceed,
112,Senate,301,2012-04-17,2,66,74,22,0.549,-0.65,0.145,0.055,-36.221,S1789,Cloture on the Motion to Proceed Agreed to,"A bill to improve, sustain, and transform the United States Postal Service.",On Cloture on the Motion to Proceed,
112,Senate,302,2012-04-23,2,67,93,1,0.0,0.0,0.0,0.0,0.0,PN986,Nomination Confirmed,"Brian C. Wimes, of Missouri, to be United States District Judge for the Eastern and Western Districts of Missouri",On the Nomination,
112,Senate,303,2012-04-24,2,68,45,55,0.207,0.502,-0.942,0.918,-3.654,SJRES36,Motion to Proceed Rejected,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Labor Relations Board relating to representation election procedures.",On the Motion to Proceed,
112,Senate,304,2012-04-24,2,69,62,37,0.244,-0.335,0.625,-0.61,-11.826,S1789,Motion Agreed to,In the nature of a substitute.,On the Motion,
112,Senate,305,2012-04-24,2,70,30,69,0.3,-0.764,-1.353,0.514,-23.453,S1789,Amendment Rejected,To establish the Commission on Postal Reorganization.,On the Amendment,
112,Senate,306,2012-04-24,2,71,33,65,0.161,0.91,-0.284,-0.244,-19.753,S1789,Amendment Rejected,To achieve long-term cost-savings by allowing the Postmaster General to reduce the postal workforce through mandatory retirements for eligible employees.,On the Amendment,
112,Senate,307,2012-04-24,2,72,43,56,-0.07,-0.352,0.21,0.209,-25.425,S1789,Amendment Rejected,"To strike the limitations on changes to mail delivery schedule, with an offset.",On the Amendment,
112,Senate,308,2012-04-24,2,73,46,53,-0.082,-0.076,0.192,0.012,-24.569,S1789,Amendment Rejected,To provide appropriate workers compensation for Federal employees.,On the Amendment,
112,Senate,309,2012-04-24,2,74,29,70,0.369,0.001,-1.135,1.465,-22.688,S1789,Amendment Rejected,To improve the bill.,On the Amendment,
112,Senate,310,2012-04-24,2,75,57,42,0.207,-0.202,0.739,0.249,-1.543,S1789,Amendment Rejected,"To allow supervisory and other managerial organizations to participate in the planning and development of changes in, or termination of, pay policies and schedules and fringe benefit programs.",On the Amendment,
112,Senate,311,2012-04-24,2,76,35,64,0.318,-0.806,-1.27,-0.208,-17.95,S1789,Amendment Rejected,To end the mailbox use monopoly.,On the Amendment,
112,Senate,312,2012-04-25,2,77,43,53,-0.35,-0.808,0.173,-0.276,-39.882,S1789,Amendment Rejected,"To extend the moratorium on the closing and consolidation of postal facilities or post offices, stations, or branches.",On the Amendment,
112,Senate,313,2012-04-25,2,78,35,64,0.058,-0.998,-1.006,1.295,-19.93,S1789,Amendment Rejected,To establish a pilot program to test alternative methods for the delivery of postal services.,On the Amendment,
112,Senate,314,2012-04-25,2,79,23,76,0.385,0.55,-1.42,-0.9,-25.306,S1789,Amendment Rejected,To prohibit employees of the United States Postal Service from engaging in collective bargaining.,On the Amendment,
112,Senate,315,2012-04-25,2,80,44,54,-0.138,0.246,0.184,0.133,-28.122,S1789,Amendment Rejected,To maintain current delivery time for market-dominant products.,On the Amendment,
